user_id,occurred_at,experiment,experiment_group,location,device,user_type
7267,2014-06-11 09:31:33,publisher_update,test_group,Brazil,iphone 5s,3
7284,2014-06-19 09:31:32,publisher_update,control_group,United States,samsung galaxy s4,3
7294,2014-06-19 09:31:43,publisher_update,test_group,Germany,dell inspiron notebook,2
7301,2014-06-12 09:31:13,publisher_update,test_group,Italy,macbook air,2
7317,2014-06-13 09:31:31,publisher_update,control_group,Italy,iphone 5s,1
7323,2014-06-06 09:31:25,publisher_update,control_group,Canada,dell inspiron notebook,1
7333,2014-06-02 18:06:51,publisher_update,control_group,Poland,hp pavilion desktop,1
7350,2014-06-02 09:31:35,publisher_update,test_group,France,ipad mini,2
7358,2014-06-06 18:02:59,publisher_update,test_group,Spain,samsung galaxy s4,3
7385,2014-06-30 09:31:37,publisher_update,test_group,Hong Kong,iphone 5s,2
7395,2014-06-02 09:31:46,publisher_update,control_group,France,macbook air,1
7396,2014-06-09 09:31:44,publisher_update,control_group,Italy,samsung galaxy s4,2
7406,2014-06-23 09:31:27,publisher_update,test_group,United States,iphone 5s,1
7408,2014-06-20 11:30:57,publisher_update,control_group,Mexico,macbook air,2
7425,2014-06-03 09:31:29,publisher_update,control_group,Hong Kong,macbook air,3
1238,2014-06-23 09:31:15,publisher_update,test_group,Japan,ipad air,3
12162,2014-06-12 09:31:44,publisher_update,control_group,Germany,iphone 4s,3
7439,2014-06-10 09:31:43,publisher_update,control_group,Japan,lenovo thinkpad,1
7442,2014-06-17 09:31:15,publisher_update,control_group,United States,nexus 5,3
7445,2014-06-04 09:31:19,publisher_update,test_group,United States,lenovo thinkpad,1
7449,2014-06-25 09:31:22,publisher_update,test_group,United Arab Emirates,ipad air,3
7452,2014-06-02 13:56:47,publisher_update,control_group,Poland,asus chromebook,1
7454,2014-06-18 09:31:06,publisher_update,control_group,Germany,macbook pro,3
7461,2014-06-04 15:19:29,publisher_update,test_group,Germany,mac mini,2
7467,2014-06-02 13:50:17,publisher_update,test_group,United Kingdom,macbook air,1
10802,2014-06-19 09:31:21,publisher_update,control_group,United States,macbook pro,2
7484,2014-06-25 09:31:20,publisher_update,control_group,United States,iphone 5s,2
7492,2014-06-03 13:08:09,publisher_update,test_group,Japan,macbook pro,3
7494,2014-06-26 09:31:23,publisher_update,test_group,United Kingdom,nexus 7,3
7498,2014-06-05 09:31:11,publisher_update,control_group,Mexico,iphone 5s,3
7509,2014-06-05 09:31:26,publisher_update,control_group,Italy,iphone 5,2
7510,2014-06-05 09:31:44,publisher_update,test_group,France,acer aspire desktop,1
7518,2014-06-05 09:31:22,publisher_update,control_group,Italy,macbook air,3
7519,2014-06-11 10:58:03,publisher_update,control_group,United States,hp pavilion desktop,3
7524,2014-06-10 10:40:20,publisher_update,control_group,Germany,lenovo thinkpad,3
7531,2014-06-03 10:31:09,publisher_update,control_group,United States,lenovo thinkpad,1
7532,2014-06-05 09:31:16,publisher_update,control_group,Japan,samsung galaxy note,3
7535,2014-06-03 19:16:29,publisher_update,test_group,Switzerland,hp pavilion desktop,1
7546,2014-06-13 09:31:30,publisher_update,control_group,Italy,htc one,3
7557,2014-06-07 17:59:53,publisher_update,test_group,Turkey,macbook air,1
7558,2014-06-13 09:31:18,publisher_update,test_group,Canada,samsung galaxy s4,1
7559,2014-06-06 09:31:25,publisher_update,control_group,Brazil,iphone 5,3
7563,2014-06-20 09:31:25,publisher_update,test_group,Venezuela,dell inspiron desktop,1
7567,2014-06-13 09:31:37,publisher_update,control_group,United States,macbook pro,3
7583,2014-06-09 09:31:19,publisher_update,control_group,Brazil,samsung galaxy s4,3
7595,2014-06-06 09:46:28,publisher_update,test_group,Mexico,lenovo thinkpad,1
7603,2014-06-02 12:27:27,publisher_update,control_group,United States,iphone 5,1
7605,2014-06-01 15:13:05,publisher_update,test_group,Norway,iphone 5,1
7620,2014-06-09 09:31:32,publisher_update,test_group,France,iphone 5,1
7635,2014-06-11 16:41:07,publisher_update,control_group,Japan,lenovo thinkpad,2
7654,2014-06-24 09:31:26,publisher_update,test_group,Hong Kong,acer aspire notebook,2
7655,2014-06-03 09:31:25,publisher_update,control_group,Australia,nexus 5,1
7665,2014-06-04 07:30:44,publisher_update,control_group,India,iphone 5,1
7670,2014-06-03 09:31:50,publisher_update,control_group,Russia,macbook pro,3
7673,2014-06-03 09:31:13,publisher_update,control_group,Germany,acer aspire notebook,1
7696,2014-06-03 09:07:51,publisher_update,test_group,United Kingdom,asus chromebook,1
1287,2014-06-02 10:40:49,publisher_update,test_group,Canada,dell inspiron notebook,1
7754,2014-06-12 09:31:35,publisher_update,test_group,United States,amazon fire phone,1
7767,2014-06-05 09:31:30,publisher_update,test_group,Canada,ipad air,2
7785,2014-06-02 22:28:02,publisher_update,test_group,United States,asus chromebook,3
7804,2014-06-27 09:31:49,publisher_update,control_group,India,nexus 7,2
7809,2014-06-02 13:06:18,publisher_update,test_group,United Kingdom,windows surface,1
7810,2014-06-03 16:01:35,publisher_update,control_group,Brazil,macbook pro,1
7824,2014-06-02 09:31:18,publisher_update,control_group,Korea,nokia lumia 635,3
7825,2014-06-02 09:31:36,publisher_update,test_group,Germany,dell inspiron notebook,2
7834,2014-06-02 08:07:28,publisher_update,control_group,Germany,macbook pro,3
7841,2014-06-02 09:31:23,publisher_update,test_group,United States,samsung galaxy s4,3
7851,2014-06-06 07:22:58,publisher_update,test_group,Poland,lenovo thinkpad,1
7861,2014-06-02 09:31:42,publisher_update,test_group,Austria,dell inspiron desktop,1
7877,2014-06-01 14:30:22,publisher_update,test_group,United States,acer aspire notebook,1
7882,2014-06-03 09:31:29,publisher_update,test_group,Hong Kong,samsung galaxy note,2
7899,2014-06-01 15:04:06,publisher_update,control_group,United States,macbook pro,3
7912,2014-06-17 09:31:32,publisher_update,control_group,Germany,acer aspire notebook,2
7914,2014-06-24 09:31:33,publisher_update,test_group,France,hp pavilion desktop,1
7930,2014-06-04 09:31:34,publisher_update,control_group,Japan,ipad air,3
9514,2014-06-10 09:31:11,publisher_update,test_group,Australia,asus chromebook,1
7937,2014-06-06 18:32:34,publisher_update,test_group,Germany,samsung galaxy s4,2
7941,2014-06-02 08:26:05,publisher_update,control_group,India,iphone 5s,2
7946,2014-06-18 09:31:36,publisher_update,control_group,Brazil,macbook pro,3
7948,2014-06-18 09:31:14,publisher_update,control_group,Belgium,macbook pro,3
7959,2014-06-18 09:31:34,publisher_update,test_group,India,iphone 5,2
7990,2014-06-03 17:47:14,publisher_update,control_group,United States,macbook pro,1
7991,2014-06-12 09:31:33,publisher_update,control_group,Canada,nexus 10,2
7997,2014-06-05 09:31:43,publisher_update,control_group,Iran,ipad air,1
7998,2014-06-05 09:31:22,publisher_update,control_group,Germany,nexus 10,1
8015,2014-06-05 09:31:30,publisher_update,control_group,Canada,samsung galaxy s4,3
8017,2014-06-19 09:31:23,publisher_update,test_group,United States,ipad mini,1
8021,2014-06-13 09:31:30,publisher_update,test_group,France,amazon fire phone,2
8022,2014-06-06 09:31:38,publisher_update,control_group,United States,nokia lumia 635,2
8024,2014-06-27 09:31:38,publisher_update,control_group,Italy,macbook pro,3
8039,2014-06-06 09:31:37,publisher_update,test_group,India,macbook air,3
8043,2014-06-13 09:31:24,publisher_update,control_group,United States,ipad air,2
8044,2014-06-06 09:31:44,publisher_update,control_group,United States,acer aspire desktop,2
8046,2014-06-20 09:31:43,publisher_update,control_group,Italy,macbook air,3
8060,2014-06-13 09:31:30,publisher_update,control_group,Belgium,macbook pro,2
8065,2014-06-16 09:31:37,publisher_update,test_group,Taiwan,nexus 5,1
8068,2014-06-09 09:31:24,publisher_update,test_group,United States,hp pavilion desktop,2
8074,2014-06-02 09:31:49,publisher_update,test_group,United Kingdom,acer aspire desktop,2
8078,2014-06-12 07:16:10,publisher_update,control_group,Russia,macbook pro,3
8089,2014-06-05 09:24:42,publisher_update,control_group,Israel,iphone 5,2
8090,2014-06-09 09:31:18,publisher_update,test_group,India,dell inspiron notebook,3
8093,2014-06-04 08:54:01,publisher_update,control_group,Finland,dell inspiron notebook,3
8097,2014-06-23 09:31:26,publisher_update,control_group,Russia,iphone 5,1
8099,2014-06-04 07:41:42,publisher_update,control_group,United States,macbook air,2
8101,2014-06-09 09:31:31,publisher_update,control_group,Denmark,nexus 7,3
8104,2014-06-16 09:31:28,publisher_update,control_group,United States,macbook air,3
8110,2014-06-16 09:31:20,publisher_update,test_group,United States,dell inspiron desktop,3
8123,2014-06-09 09:31:31,publisher_update,control_group,United States,dell inspiron notebook,1
8133,2014-06-23 09:31:21,publisher_update,test_group,Brazil,nexus 5,3
8134,2014-06-03 09:12:02,publisher_update,control_group,Italy,iphone 5,1
10913,2014-06-02 12:23:25,publisher_update,test_group,United States,windows surface,3
8144,2014-06-24 09:31:21,publisher_update,control_group,Germany,macbook pro,3
8150,2014-06-10 09:31:26,publisher_update,test_group,Italy,dell inspiron notebook,2
8154,2014-06-10 09:31:23,publisher_update,control_group,United States,lenovo thinkpad,2
8156,2014-06-17 09:31:12,publisher_update,control_group,France,macbook pro,1
8160,2014-06-03 09:31:41,publisher_update,control_group,United States,iphone 5,3
8175,2014-06-24 09:31:38,publisher_update,control_group,United States,samsung galaxy s4,3
8177,2014-06-03 09:31:34,publisher_update,control_group,United States,macbook pro,3
8181,2014-06-02 10:17:32,publisher_update,test_group,United States,macbook pro,2
8182,2014-06-01 13:50:48,publisher_update,test_group,Japan,iphone 5,1
8183,2014-06-02 04:42:46,publisher_update,control_group,Germany,ipad air,3
14336,2014-06-17 07:51:13,publisher_update,control_group,Finland,iphone 4s,1
14339,2014-06-17 12:14:03,publisher_update,control_group,Philippines,macbook air,3
14340,2014-06-17 01:58:30,publisher_update,control_group,Taiwan,asus chromebook,3
14341,2014-06-17 19:46:47,publisher_update,control_group,United Kingdom,macbook pro,2
14347,2014-06-18 15:11:33,publisher_update,control_group,United States,macbook pro,1
14349,2014-06-18 07:06:40,publisher_update,control_group,Japan,acer aspire notebook,3
14350,2014-06-18 17:19:11,publisher_update,control_group,Spain,hp pavilion desktop,3
14351,2014-06-18 10:31:08,publisher_update,control_group,Indonesia,nexus 7,3
14355,2014-06-18 16:58:07,publisher_update,control_group,United States,lenovo thinkpad,2
14356,2014-06-18 07:42:18,publisher_update,control_group,United States,asus chromebook,1
14357,2014-06-18 10:11:07,publisher_update,control_group,Russia,iphone 5,2
14358,2014-06-18 02:57:13,publisher_update,control_group,United States,macbook air,3
14359,2014-06-18 10:51:23,publisher_update,control_group,India,macbook pro,2
14361,2014-06-18 18:05:56,publisher_update,control_group,Korea,windows surface,2
14362,2014-06-18 09:46:35,publisher_update,control_group,United States,ipad mini,2
14363,2014-06-18 16:47:15,publisher_update,control_group,Canada,acer aspire notebook,3
14365,2014-06-18 18:38:56,publisher_update,control_group,United Kingdom,nexus 7,2
14368,2014-06-18 22:35:20,publisher_update,control_group,United Arab Emirates,macbook air,2
14369,2014-06-18 14:49:10,publisher_update,control_group,South Africa,iphone 5s,2
14371,2014-06-18 07:25:34,publisher_update,control_group,Spain,macbook air,2
14372,2014-06-18 17:15:52,publisher_update,control_group,United States,dell inspiron desktop,2
14373,2014-06-18 18:13:43,publisher_update,control_group,Japan,macbook pro,2
14374,2014-06-18 01:27:16,publisher_update,control_group,India,macbook pro,1
14377,2014-06-18 17:03:31,publisher_update,control_group,France,windows surface,3
14378,2014-06-18 06:07:37,publisher_update,control_group,Germany,ipad air,2
14380,2014-06-18 14:09:25,publisher_update,control_group,United States,mac mini,1
14382,2014-06-18 14:14:59,publisher_update,control_group,Malaysia,dell inspiron desktop,1
14383,2014-06-18 16:53:21,publisher_update,control_group,United States,macbook pro,3
14384,2014-06-18 00:40:46,publisher_update,control_group,Germany,nexus 5,1
14387,2014-06-18 21:00:41,publisher_update,control_group,Brazil,iphone 5,2
14388,2014-06-18 18:23:09,publisher_update,control_group,Spain,asus chromebook,3
14390,2014-06-18 15:14:46,publisher_update,control_group,Korea,iphone 5,3
14391,2014-06-18 15:23:17,publisher_update,control_group,United States,macbook pro,3
14395,2014-06-18 15:25:52,publisher_update,control_group,Australia,acer aspire desktop,3
14396,2014-06-18 05:55:29,publisher_update,control_group,Iran,lenovo thinkpad,1
14397,2014-06-18 09:05:35,publisher_update,control_group,Iraq,macbook pro,3
14400,2014-06-18 13:04:26,publisher_update,control_group,Korea,macbook pro,1
14403,2014-06-18 08:44:26,publisher_update,control_group,Japan,macbook pro,3
14405,2014-06-18 01:24:43,publisher_update,control_group,Russia,macbook pro,2
14409,2014-06-18 14:20:53,publisher_update,control_group,Germany,lenovo thinkpad,3
14411,2014-06-18 16:24:40,publisher_update,control_group,Brazil,lenovo thinkpad,2
14412,2014-06-18 07:15:26,publisher_update,control_group,United States,macbook pro,2
14413,2014-06-18 09:25:54,publisher_update,control_group,United States,htc one,3
14416,2014-06-18 08:18:23,publisher_update,control_group,Germany,iphone 5,1
14417,2014-06-18 18:48:18,publisher_update,control_group,United States,asus chromebook,3
14418,2014-06-18 13:50:42,publisher_update,control_group,Brazil,lenovo thinkpad,3
14422,2014-06-18 10:18:30,publisher_update,control_group,Switzerland,nexus 7,2
14424,2014-06-18 10:04:37,publisher_update,control_group,United States,samsung galaxy s4,1
14426,2014-06-18 06:57:36,publisher_update,control_group,Malaysia,samsung galaxy s4,3
14429,2014-06-19 14:44:53,publisher_update,control_group,Thailand,lenovo thinkpad,2
14433,2014-06-19 17:00:46,publisher_update,control_group,Sweden,iphone 5,3
14435,2014-06-19 13:05:15,publisher_update,control_group,Venezuela,acer aspire desktop,2
14437,2014-06-19 09:13:29,publisher_update,control_group,United States,iphone 5,2
14438,2014-06-19 11:49:18,publisher_update,control_group,France,macbook pro,3
14439,2014-06-19 14:31:13,publisher_update,control_group,Israel,dell inspiron notebook,3
14441,2014-06-19 13:48:07,publisher_update,control_group,Nigeria,acer aspire desktop,1
14442,2014-06-19 07:08:27,publisher_update,control_group,Italy,samsung galaxy s4,3
14443,2014-06-19 08:42:11,publisher_update,control_group,United States,macbook pro,3
14445,2014-06-19 03:08:06,publisher_update,control_group,Ireland,macbook pro,2
14448,2014-06-19 10:44:08,publisher_update,control_group,Russia,samsung galaxy s4,1
14451,2014-06-19 15:20:00,publisher_update,control_group,United States,macbook pro,2
14453,2014-06-19 12:36:39,publisher_update,control_group,Canada,nexus 5,2
14454,2014-06-19 16:36:13,publisher_update,control_group,Germany,nexus 7,3
14455,2014-06-19 12:36:42,publisher_update,control_group,United States,iphone 5s,2
14457,2014-06-19 19:06:42,publisher_update,control_group,Netherlands,lenovo thinkpad,3
14459,2014-06-19 19:36:11,publisher_update,control_group,Germany,iphone 5,1
14462,2014-06-19 18:38:29,publisher_update,control_group,United States,nexus 5,1
14464,2014-06-19 12:51:58,publisher_update,control_group,Canada,ipad mini,3
14467,2014-06-19 17:32:56,publisher_update,control_group,United States,nexus 7,3
14469,2014-06-19 10:31:39,publisher_update,control_group,Japan,acer aspire desktop,1
14470,2014-06-19 10:18:14,publisher_update,control_group,India,acer aspire notebook,3
14471,2014-06-19 11:23:40,publisher_update,control_group,United Kingdom,samsung galaxy s4,2
14477,2014-06-19 09:48:31,publisher_update,control_group,Israel,samsung galaxy s4,3
14478,2014-06-19 15:42:47,publisher_update,control_group,United States,iphone 5s,3
14479,2014-06-19 12:51:50,publisher_update,control_group,Sweden,macbook air,2
14480,2014-06-19 14:44:56,publisher_update,control_group,United States,macbook air,2
14482,2014-06-19 14:39:19,publisher_update,control_group,United States,kindle fire,2
14484,2014-06-19 17:35:24,publisher_update,control_group,United States,lenovo thinkpad,3
14485,2014-06-19 05:03:48,publisher_update,control_group,United States,kindle fire,3
14491,2014-06-19 09:58:23,publisher_update,control_group,Egypt,macbook pro,2
14494,2014-06-19 12:10:17,publisher_update,control_group,Israel,lenovo thinkpad,3
14496,2014-06-20 12:53:22,publisher_update,control_group,United States,macbook pro,3
14499,2014-06-20 14:05:24,publisher_update,control_group,Korea,iphone 5s,3
